air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_proxy
303.6,312.4,1363,53.1,7,72375.3
303.6,312.4,1436,45.6,9,65481.6
303.6,312.5,1607,33.7,14,54155.9
303.6,312.5,1459,48.2,17,70323.8
303.5,312.4,1481,43.7,20,64719.700000000004
303.5,312.4,1606,31.7,22,50910.2
303.5,312.3,1681,29.8,25,50093.8
303.5,312.2,1511,37.1,27,56058.1
303.5,312.3,1593,35.2,29,56073.600000000006
303.5,312.3,1532,41.7,32,63884.4
303.5,312.3,1386,49.0,35,67914.0
303.4,312.3,1769,27.9,40,49355.1
303.4,312.2,1561,38.2,45,59630.200000000004
303.3,312.2,1457,40.7,48,59299.9
303.3,312.2,1506,40.0,50,60240.0
303.4,312.2,1337,69.4,52,92787.8
303.4,312.3,1287,54.8,54,70527.59999999999
303.4,312.2,1615,35.7,56,57655.50000000001
303.4,312.2,1972,23.5,59,46342.0
303.4,312.3,1522,42.1,62,64076.200000000004
303.4,312.3,1680,30.6,67,51408.0
303.4,312.3,1502,36.0,69,54072.0
303.5,312.3,1543,33.3,71,51381.899999999994
303.5,312.3,1584,35.2,74,55756.8
303.5,312.4,1340,44.5,76,59630.0
303.4,312.3,1663,33.9,78,56375.7
303.3,312.1,1693,30.0,80,50790.0
303.3,312.1,1418,44.7,83,63384.600000000006
303.4,312.2,1554,36.8,85,57187.2
303.4,312.2,1580,35.8,90,56563.99999999999
303.4,312.3,1479,42.8,92,63301.2
303.5,312.4,1284,70.6,94,90650.4
303.4,312.3,1540,38.7,96,59598.00000000001
303.5,312.4,1606,30.1,98,48340.600000000006
303.6,312.5,1286,62.4,101,80246.4
303.6,312.6,1502,39.5,103,59329.0
303.6,312.7,1699,31.5,105,53518.5
303.5,312.6,1602,34.2,108,54788.4
303.6,312.6,1436,42.0,110,60312.0
303.6,312.7,1765,27.5,115,48537.5
303.6,312.7,1418,44.1,118,62533.8
303.7,312.7,1669,31.7,120,52907.299999999996
303.7,312.7,1395,53.9,123,75190.5
303.8,312.7,1500,41.7,125,62550.00000000001
303.8,312.7,1555,33.4,128,51937.0
303.8,312.7,1919,20.2,131,38763.799999999996
303.8,312.7,1596,36.6,134,58413.600000000006
303.8,312.7,1374,53.6,136,73646.40000000001
303.7,312.5,1670,26.1,139,43587.0
303.7,312.6,1702,29.1,141,49528.200000000004
303.8,312.5,1366,45.1,143,61606.6
303.8,312.5,2344,15.2,146,35628.799999999996
303.8,312.6,1768,23.9,149,42255.2
303.8,312.5,1523,47.0,152,71581.0
303.8,312.6,1735,25.9,154,44936.5
303.9,312.7,1339,62.3,156,83419.7
303.9,312.7,1800,24.3,158,43740.0
304.0,312.7,1456,51.2,160,74547.2
303.9,312.7,1789,24.4,163,43651.6
303.9,312.7,1602,33.9,165,54307.799999999996
303.8,312.7,1364,49.3,167,67245.2
303.8,312.6,1793,28.1,170,50383.3
303.9,312.6,1426,53.4,172,76148.4
303.9,312.7,1485,43.3,174,64300.49999999999
303.9,312.7,1528,38.4,177,58675.2
303.8,312.6,1565,36.0,179,56340.0
303.8,312.7,1838,27.8,181,51096.4
303.8,312.6,1811,24.9,183,45093.899999999994
303.8,312.7,1461,38.2,188,55810.200000000004
303.8,312.7,1414,41.7,190,58963.8
303.7,312.7,1426,45.5,192,64883.0
303.7,312.7,1359,56.8,194,77191.2
303.7,312.7,1540,44.8,196,68992.0
303.6,312.7,1429,47.7,198,68163.3
303.7,312.7,1612,36.3,200,58515.6
303.7,312.8,1685,31.8,203,53583.0
303.7,312.8,1558,37.7,206,58736.600000000006
303.7,313.0,1811,24.3,209,44007.3
303.8,313.1,1869,25.8,211,48220.200000000004
303.8,313.1,1256,58.7,213,73727.2
303.8,313.0,1789,23.5,215,42041.5
303.7,312.9,1502,40.5,0,60831.0
303.7,313.0,1303,54.4,2,70883.2
303.8,313.1,2497,13.0,5,32461.0
303.9,313.2,1499,37.4,7,56062.6
303.9,313.2,1393,46.5,9,64774.5
303.9,313.0,1475,41.0,11,60475.0
303.8,312.9,1573,34.6,14,54425.8
303.8,312.9,1819,23.7,16,43110.299999999996
303.5,312.6,1642,29.4,18,48274.799999999996
303.6,312.6,1540,39.8,21,61291.99999999999
303.6,312.8,1400,43.2,23,60480.00000000001
303.6,312.8,2659,11.4,26,30312.600000000002
303.6,312.8,1825,25.2,29,45990.0
303.7,312.9,1532,41.3,32,63271.6
303.7,312.8,1832,23.6,35,43235.200000000004
303.6,312.7,2174,17.6,37,38262.4
303.7,312.8,1627,31.7,40,51575.9
303.7,312.8,1437,51.3,42,73718.09999999999
303.7,312.8,1364,46.3,44,63153.2
303.7,312.9,1444,52.7,46,76098.8
303.7,312.8,1366,47.3,49,64611.799999999996
303.8,312.9,1442,48.3,52,69648.59999999999
303.7,312.8,1488,42.8,54,63686.399999999994
303.7,312.8,1523,40.7,59,61986.100000000006
303.7,312.8,1543,38.3,61,59096.899999999994
303.7,312.8,1634,33.8,63,55229.2
303.8,312.9,1815,27.8,66,50457.0
303.8,312.9,1594,35.2,69,56108.8
303.8,313.0,1452,38.6,72,56047.200000000004
303.9,313.0,1759,28.4,74,49955.6
303.9,313.0,1408,47.5,76,66880.0
303.9,313.0,1483,45.0,78,66735.0
303.9,313.0,1620,36.6,80,59292.0
304.0,313.1,1466,39.5,83,57907.0
304.1,313.1,1556,36.3,86,56482.799999999996
304.0,313.0,1350,61.1,88,82485.0
304.0,313.1,1404,47.1,90,66128.40000000001
304.0,313.0,1575,34.5,92,54337.5
303.9,313.1,1639,29.0,95,47531.0
303.9,313.1,1473,42.8,97,63044.399999999994
303.9,313.2,1481,40.0,100,59240.0
304.0,313.3,1294,54.6,102,70652.40000000001
303.9,313.2,1630,29.3,104,47759.0
303.9,313.2,1624,39.8,107,64635.2
303.9,313.1,1437,48.3,110,69407.09999999999
303.8,313.0,1514,45.0,113,68130.0
304.0,313.1,1694,31.4,116,53191.6
304.0,313.1,1564,50.9,119,79607.59999999999
303.9,313.1,1514,41.1,121,62225.4
304.0,313.2,1500,40.6,124,60900.0
304.0,313.2,1615,37.8,127,61046.99999999999
304.1,313.2,1586,41.1,129,65184.600000000006
304.1,313.3,1732,28.5,132,49362.0
304.1,313.3,1689,32.5,134,54892.5
304.1,313.2,1586,34.6,139,54875.600000000006
304.0,313.2,1314,47.1,144,61889.4
304.1,313.2,1569,35.8,146,56170.2
304.1,313.2,1468,39.4,148,57839.2
304.1,313.2,1412,47.5,150,67070.0
304.1,313.2,1510,46.9,152,70819.0
304.1,313.2,1410,42.4,155,59784.0
304.1,313.3,1680,29.3,158,49224.0
304.0,313.2,1271,68.6,161,87190.59999999999
304.0,313.1,1472,45.5,166,66976.0
304.0,313.0,1701,30.4,171,51710.399999999994
303.9,313.0,1480,39.9,176,59052.0
303.9,313.0,1433,48.4,178,69357.2
303.8,312.9,1514,34.3,180,51930.2
303.8,312.9,1619,35.7,182,57798.3
303.8,312.9,1378,45.6,184,62836.8
303.9,312.9,1430,53.5,189,76505.0
303.8,312.9,1367,49.9,192,68213.3
303.9,312.9,1526,42.5,194,64855.0
303.9,312.8,1419,47.9,196,67970.09999999999
304.0,312.8,1542,42.7,198,65843.40000000001
304.0,312.9,1363,62.5,200,85187.5
304.0,312.9,1313,53.9,202,70770.7
304.0,312.9,1495,46.6,0,69667.0
304.0,313.0,1407,42.1,5,59234.700000000004
304.1,313.0,1566,37.2,7,58255.200000000004
304.1,313.1,1550,30.9,9,47895.0
304.2,313.2,1396,50.5,11,70498.0
304.3,313.3,1540,39.0,14,60060.0
304.2,313.2,1380,48.7,17,67206.0
304.2,313.1,1608,31.1,20,50008.8
304.2,313.0,1442,40.9,23,58977.799999999996
304.1,313.0,1408,45.3,28,63782.399999999994
304.0,313.0,1454,46.8,30,68047.2
304.1,313.1,1666,34.6,33,57643.600000000006
304.1,313.2,1366,46.6,35,63655.6
304.2,313.2,1464,44.9,37,65733.59999999999
304.3,313.3,1775,24.9,39,44197.5
304.3,313.4,1482,43.8,41,64911.6
304.2,313.4,1411,54.8,44,77322.8
304.2,313.3,1410,51.6,47,72756.0
304.1,313.3,1494,39.0,49,58266.0
304.1,313.2,1590,43.4,52,69006.0
304.1,313.1,1327,54.1,57,71790.7
304.1,313.1,1969,20.8,59,40955.200000000004
304.0,313.0,1377,56.0,61,77112.0
304.0,313.0,1541,45.9,64,70731.9
304.0,313.0,1685,28.2,66,47517.0
304.0,313.1,1465,41.0,69,60065.0
303.9,313.1,1483,47.2,71,69997.6
303.9,313.2,1570,40.7,74,63899.00000000001
303.9,313.2,1345,48.2,77,64829.00000000001
303.9,313.2,1608,40.6,79,65284.8
304.0,313.3,1415,52.8,82,74712.0
304.1,313.5,1470,45.8,85,67326.0
304.1,313.5,1428,39.9,88,56977.2
304.2,313.5,1627,32.2,91,52389.4
304.2,313.4,1457,49.4,96,71975.8
304.2,313.4,1475,40.2,98,59295.00000000001
304.2,313.5,1438,50.1,100,72043.8
304.2,313.5,1437,47.2,102,67826.40000000001
304.1,313.4,1518,42.4,105,64363.2
304.1,313.5,1587,33.6,108,53323.200000000004
304.1,313.4,1399,43.7,111,61136.3
304.1,313.5,1469,44.6,113,65517.4
304.1,313.4,1374,56.6,115,77768.40000000001
304.0,313.3,1519,36.7,117,55747.3
303.9,313.2,1540,44.4,119,68376.0
303.9,313.3,1394,51.6,121,71930.40000000001
304.0,313.4,1389,45.8,123,63616.2
304.0,313.5,1732,26.2,126,45378.4
304.1,313.6,1556,37.4,129,58194.399999999994
304.1,313.6,1441,43.7,131,62971.700000000004
304.1,313.6,1382,46.7,134,64539.4
304.2,313.8,1481,44.9,136,66496.9
304.2,313.7,2113,18.4,139,38879.2
304.2,313.8,1401,53.9,142,75513.9
304.1,313.6,1611,31.4,144,50585.399999999994
304.2,313.6,1512,33.4,146,50500.799999999996
304.2,313.6,1411,46.0,149,64906.0
304.2,313.6,1424,43.7,151,62228.8
304.2,313.6,1469,40.0,154,58760.0
304.2,313.5,1684,29.8,156,50183.200000000004
304.2,313.5,1532,41.3,161,63271.6
304.2,313.5,1557,37.3,164,58076.1
304.3,313.5,1416,48.1,167,68109.6
304.3,313.5,1802,25.4,170,45770.799999999996
304.3,313.5,2245,15.1,172,33899.5
304.2,313.4,1434,42.5,175,60945.0
304.1,313.3,1725,28.3,177,48817.5
304.2,313.3,1668,35.7,180,59547.600000000006
304.1,313.3,1452,43.9,182,63742.799999999996
304.1,313.3,1415,50.0,184,70750.0
304.1,313.2,1824,25.8,186,47059.200000000004
304.1,313.3,1438,45.5,188,65429.0
304.1,313.3,1883,24.5,190,46133.5
304.2,313.4,1735,28.9,192,50141.5
304.3,313.5,1464,36.7,194,53728.8
304.3,313.6,1489,40.3,196,60006.7
304.4,313.6,1510,38.9,199,58739.0
304.3,313.6,1585,32.1,202,50878.5
304.4,313.7,1509,35.0,205,52815.0
304.4,313.6,1568,39.1,0,61308.8
304.3,313.5,1525,42.0,2,64050.0
304.4,313.7,1607,33.5,5,53834.5
304.5,313.7,1670,32.9,7,54943.0
304.4,313.6,1585,38.9,9,61656.5
304.4,313.6,1569,38.4,11,60249.6
304.4,313.6,1507,43.1,13,64951.700000000004
304.3,313.5,1452,41.5,15,60258.0
304.3,313.5,1590,29.8,17,47382.0
304.3,313.6,1409,56.0,19,78904.0
304.3,313.5,2643,12.7,21,33566.1
304.2,313.4,1644,31.7,23,52114.799999999996
304.2,313.4,1568,37.6,25,58956.8
304.2,313.3,1625,37.3,27,60612.49999999999
304.2,313.4,1482,41.4,32,61354.799999999996
304.1,313.3,1397,49.6,34,69291.2
304.1,313.3,1459,50.3,39,73387.7
304.2,313.4,1490,44.0,41,65560.0
304.1,313.2,1434,50.1,43,71843.40000000001
304.1,313.2,2028,18.9,45,38329.2
304.2,313.3,1464,45.9,48,67197.59999999999
304.2,313.4,1713,23.5,50,40255.5
304.3,313.4,1624,32.1,53,52130.4
304.2,313.4,1421,43.4,56,61671.4
304.2,313.5,1546,41.4,58,64004.399999999994
304.2,313.4,1639,32.7,63,53595.3
304.1,313.4,1696,29.6,65,50201.600000000006
304.1,313.3,1470,39.9,70,58653.0
304.1,313.3,1480,38.4,72,56832.0
304.2,313.4,1329,54.5,75,72430.5
304.2,313.4,1740,28.2,78,49068.0
304.2,313.5,1739,28.1,80,48865.9
304.2,313.5,1390,47.8,83,66442.0
304.2,313.4,1740,23.7,86,41238.0
304.0,313.3,1844,27.1,88,49972.4
304.0,313.1,1388,53.2,91,73841.6
304.0,313.2,1517,43.1,96,65382.700000000004
304.0,313.1,1450,42.8,101,62059.99999999999
304.0,313.2,1584,38.7,104,61300.8
304.0,313.1,1720,28.7,106,49364.0
303.9,313.1,1586,31.9,108,50593.399999999994
303.9,313.0,1901,22.5,110,42772.5
304.0,313.0,1397,42.4,113,59232.799999999996
304.0,313.0,2012,21.1,115,42453.200000000004
304.0,313.0,2354,15.0,117,35310.0
304.0,313.1,1648,35.7,119,58833.600000000006
304.0,313.2,1632,30.6,121,49939.200000000004
304.1,313.2,1427,46.9,123,66926.3
304.1,313.2,1452,48.0,126,69696.0
304.0,313.2,1416,46.0,128,65136.0
303.9,313.1,1310,62.9,130,82399.0
304.0,313.1,1408,39.8,132,56038.399999999994
303.9,313.1,1668,34.4,137,57379.2
303.9,313.0,1551,36.8,140,57076.799999999996
303.9,313.0,1517,36.0,142,54612.0
303.8,312.9,1570,35.8,147,56205.99999999999
303.8,312.8,1428,53.3,152,76112.4
303.8,312.8,1503,40.0,154,60120.0
303.8,312.8,1416,58.7,156,83119.2
303.7,312.7,1396,47.3,158,66030.8
303.7,312.7,1335,51.1,161,68218.5
303.7,312.6,1671,30.5,163,50965.5
303.7,312.7,1989,22.4,166,44553.6
303.7,312.7,1468,43.3,168,63564.399999999994
303.7,312.6,1711,27.6,170,47223.600000000006
303.8,312.7,1488,41.3,175,61454.399999999994
303.8,312.7,1664,29.3,178,48755.200000000004
303.8,312.7,1507,38.5,180,58019.5
303.7,312.6,1466,42.5,183,62305.0
303.7,312.5,1433,53.6,185,76808.8
303.7,312.5,1397,45.7,187,63842.9
303.7,312.6,1429,43.3,189,61875.7
303.7,312.7,1572,37.2,192,58478.4
303.7,312.7,1532,42.7,194,65416.4
303.7,312.7,1316,51.8,197,68168.8
303.8,312.8,1420,47.9,200,68018.0
303.8,312.9,1589,37.2,203,59110.8
303.8,313.0,1365,59.9,205,81763.5
303.8,313.0,1633,32.9,207,53725.7
303.9,313.0,1626,31.4,209,51056.399999999994
303.9,313.1,1665,29.6,0,49284.0
303.9,313.2,1350,47.2,2,63720.00000000001
303.9,313.2,1590,31.9,5,50721.0
304.0,313.2,1437,53.9,7,77454.3
303.9,313.0,1403,48.3,10,67764.9
303.9,313.1,1440,41.1,12,59184.0
303.9,313.1,1343,61.4,14,82460.2
303.9,313.1,1790,26.7,17,47793.0
303.8,313.1,2117,18.6,22,39376.200000000004
303.8,313.1,1458,42.2,25,61527.600000000006
303.6,312.9,1381,57.8,27,79821.8
303.6,312.9,1450,45.3,29,65685.0
303.7,312.9,1461,50.1,31,73196.1
303.7,312.9,1511,41.0,33,61951.0
303.8,313.1,1394,45.4,36,63287.6
303.8,313.0,1499,42.3,38,63407.7
303.7,313.0,1457,44.1,40,64253.700000000004
303.7,313.0,1753,29.0,42,50837.0
303.7,313.0,1694,28.0,44,47432.0
303.7,313.1,1683,28.4,46,47797.2
303.7,313.1,1496,47.4,48,70910.4
303.7,313.1,1721,34.8,50,59890.799999999996
303.6,313.0,1593,31.6,52,50338.8
303.6,313.0,1575,38.3,54,60322.49999999999
303.5,313.0,1465,41.0,56,60065.0
303.6,313.1,1405,38.3,58,53811.49999999999
303.5,313.0,1902,21.6,60,41083.200000000004
303.4,312.9,1422,39.9,63,56737.799999999996
303.5,312.9,1332,52.9,66,70462.8
303.4,312.9,1307,54.3,68,70970.09999999999
303.5,313.0,1322,59.5,71,78659.0
303.5,313.0,1547,40.3,73,62344.1
303.5,313.1,1897,23.6,75,44769.200000000004
303.5,313.0,1403,51.9,77,72815.7
303.5,313.0,1393,51.6,80,71878.8
303.5,313.0,1482,38.5,82,57057.0
303.5,312.9,1572,44.7,84,70268.40000000001
303.5,312.9,1544,36.9,87,56973.6
303.5,313.0,1492,46.1,89,68781.2
303.4,312.8,1513,35.8,92,54165.399999999994
303.4,312.8,1449,43.9,94,63611.1
303.5,312.8,1877,22.3,96,41857.1
303.4,312.8,1376,53.4,98,73478.4
303.5,312.9,1883,23.3,100,43873.9
303.4,312.8,1518,38.7,103,58746.600000000006
303.5,312.9,1438,42.8,106,61546.399999999994
303.4,312.9,1389,54.1,109,75144.90000000001
303.5,312.9,1504,44.8,111,67379.2
303.5,312.9,1275,64.4,113,82110.0
303.6,313.0,1534,39.7,115,60899.8
303.6,313.0,1396,38.2,117,53327.200000000004
303.6,313.1,1395,44.1,120,61519.5
303.6,313.0,1617,30.9,122,49965.299999999996
303.7,313.1,1423,41.2,124,58627.600000000006
303.5,313.0,1606,34.0,126,54604.0
303.5,312.9,1501,44.0,128,66044.0
303.5,312.9,1618,30.4,130,49187.2
303.6,313.0,1522,35.8,133,54487.6
303.6,312.9,1480,41.4,135,61272.0
303.7,313.0,1469,39.9,137,58613.1
303.8,313.2,1381,52.4,140,72364.4
303.8,313.2,1525,41.9,145,63897.5
303.8,313.2,1732,29.6,147,51267.200000000004
303.8,313.1,1523,39.8,150,60615.399999999994
303.8,313.1,1422,42.4,152,60292.799999999996
303.8,313.2,1506,46.9,154,70631.4
303.8,313.2,1531,39.4,159,60321.4
303.9,313.3,1507,34.3,161,51690.1
303.9,313.3,1526,40.7,164,62108.200000000004
303.8,313.3,1406,52.1,166,73252.6
303.9,313.3,1567,35.0,168,54845.0
303.9,313.4,1464,49.1,171,71882.40000000001
303.9,313.4,1442,48.5,174,69937.0
303.8,313.2,1336,47.8,176,63860.799999999996
303.8,313.2,1379,50.2,178,69225.8
303.7,313.1,1406,48.6,183,68331.6
303.7,313.1,2130,18.1,185,38553.0
303.7,313.1,1355,49.1,188,66530.5
303.8,313.2,1710,26.5,190,45315.0
303.8,313.1,1309,55.8,193,73042.2
303.9,313.1,1491,37.2,195,55465.200000000004
303.9,313.2,1481,44.1,197,65312.1
303.9,313.1,1425,49.3,199,70252.5
303.9,313.2,1680,29.1,201,48888.0
304.0,313.2,1612,31.7,206,51100.4
304.0,313.3,1530,34.8,211,53243.99999999999
304.0,313.2,1481,42.6,213,63090.6
303.9,313.2,1422,48.0,215,68256.0
303.8,313.0,1427,43.0,0,61361.0
303.7,312.9,1460,49.8,2,72708.0
303.6,312.9,1873,23.5,7,44015.5
303.7,312.9,1566,32.6,9,51051.600000000006
303.6,312.8,1701,30.8,12,52390.8
303.6,312.8,1710,27.2,14,46512.0
303.6,312.8,1689,33.1,16,55905.9
303.6,312.7,1637,32.9,19,53857.299999999996
303.5,312.6,1496,39.0,21,58344.0
303.5,312.7,1402,47.0,23,65894.0
303.4,312.7,1363,45.5,26,62016.5
303.4,312.7,1576,49.9,28,78642.4
303.4,312.7,1357,55.3,31,75042.09999999999
303.4,312.7,1399,48.4,34,67711.59999999999
303.4,312.8,1526,30.8,37,47000.8
303.5,312.7,1694,27.3,40,46246.200000000004
303.5,312.7,1420,49.1,42,69722.0
303.5,312.7,2116,16.7,45,35337.2
303.7,312.9,1406,41.9,48,58911.4
303.7,313.0,1456,45.5,51,66248.0
303.6,312.9,1588,31.9,53,50657.2
303.7,312.8,1448,44.5,55,64436.0
303.6,312.7,1403,46.2,57,64818.600000000006
303.5,312.6,1405,51.6,62,72498.0
303.4,312.6,2706,9.8,65,26518.800000000003
303.3,312.4,1505,38.9,68,58544.5
303.2,312.4,1663,33.7,71,56043.100000000006
303.3,312.6,1482,44.4,73,65800.8
303.3,312.5,1674,32.7,76,54739.8
303.4,312.7,1594,32.8,79,52283.2
303.5,312.7,1393,49.3,82,68674.9
303.5,312.8,1404,55.8,84,78343.2
303.5,312.8,1375,45.7,89,62837.50000000001
303.5,312.8,1607,38.4,92,61708.799999999996
303.4,312.8,1360,50.8,94,69088.0
303.5,312.8,1524,39.4,96,60045.6
303.4,312.7,1534,35.5,98,54457.0
303.3,312.7,1262,63.8,100,80515.59999999999
303.3,312.6,1623,34.6,102,56155.8
303.3,312.7,1642,33.6,104,55171.200000000004
303.4,312.8,1622,35.1,107,56932.200000000004
303.5,312.9,1530,34.5,110,52785.0
303.4,312.8,1590,36.3,113,57716.99999999999
303.4,312.7,1589,34.0,116,54026.0
303.4,312.6,1462,37.5,118,54825.0
303.3,312.5,1328,49.8,120,66134.4
303.3,312.6,1692,29.0,125,49068.0
303.3,312.5,1968,20.6,130,40540.8
303.3,312.6,1827,24.2,132,44213.4
303.3,312.6,1397,47.1,137,65798.7
303.3,312.6,1463,44.0,140,64372.0
303.3,312.7,1643,30.7,142,50440.1
303.2,312.6,1281,57.0,144,73017.0
303.2,312.5,1518,39.9,146,60568.2
303.2,312.6,1601,35.3,148,56515.299999999996
303.1,312.6,1548,36.4,150,56347.2
303.1,312.6,1404,40.6,152,57002.4
303.1,312.5,1766,26.7,157,47152.2
303.1,312.5,1667,30.0,160,50010.0
303.0,312.5,1507,37.9,163,57115.299999999996
303.0,312.4,1627,37.1,168,60361.700000000004
302.9,312.3,1435,47.7,173,68449.5
302.9,312.3,1509,46.8,175,70621.2
302.9,312.3,1809,25.0,180,45225.0
302.9,312.3,1515,40.8,183,61811.99999999999
302.9,312.3,1530,34.9,185,53397.0
302.8,312.3,1336,57.5,187,76820.0
302.9,312.4,2030,19.1,192,38773.0
302.9,312.4,1550,36.9,194,57195.0
302.9,312.4,1446,41.7,196,60298.200000000004
302.8,312.3,1494,37.5,198,56025.0
302.8,312.4,1651,27.0,200,44577.0
302.9,312.4,1698,33.8,202,57392.399999999994
302.8,312.3,1504,40.3,204,60611.2
302.9,312.4,1421,46.0,206,65366.0
302.9,312.3,1754,26.9,209,47182.6
302.9,312.2,1469,42.0,214,61698.0
302.8,312.2,1433,50.0,216,71650.0
302.8,312.3,1432,49.0,218,70168.0
302.8,312.3,1366,49.1,221,67070.6
302.8,312.3,1483,47.2,223,69997.6
302.7,312.2,1572,34.4,228,54076.799999999996
302.8,312.2,1481,40.2,230,59536.200000000004
302.8,312.3,1473,42.6,232,62749.8
302.8,312.3,1262,70.5,234,88971.0
302.8,312.4,1529,36.8,237,56267.2
302.8,312.4,1523,39.7,239,60463.100000000006
302.8,312.3,1416,42.7,241,60463.200000000004
302.9,312.4,1923,23.9,244,45959.7
302.8,312.4,1411,53.8,246,75911.8
302.7,312.4,1477,46.3,251,68385.09999999999
302.6,312.3,1454,54.8,253,79679.2
302.7,312.3,1421,48.5,0,68918.5
302.7,312.3,1858,25.4,2,47193.2
302.8,312.5,1422,46.1,4,65554.2
302.7,312.4,1444,48.7,9,70322.8
302.7,312.4,1360,47.8,11,65007.99999999999
302.7,312.4,1954,24.8,13,48459.200000000004
302.6,312.4,1628,33.0,15,53724.0
302.7,312.4,1433,44.2,17,63338.600000000006
302.7,312.5,1417,51.5,19,72975.5
302.8,312.6,1462,39.4,22,57602.799999999996
302.9,312.6,1328,59.9,24,79547.2
302.7,312.5,1527,36.4,26,55582.799999999996
302.6,312.3,1534,34.3,31,52616.2
302.6,312.4,1410,50.3,33,70923.0
302.6,312.3,1660,30.3,36,50298.0
302.6,312.4,1386,45.8,38,63478.799999999996
302.6,312.4,1398,41.6,40,58156.8
302.6,312.3,1321,53.4,42,70541.4
302.6,312.3,1512,34.2,44,51710.4
302.6,312.3,1566,36.6,46,57315.600000000006
302.7,312.4,1422,44.5,49,63279.0
302.6,312.3,1647,31.8,52,52374.6
302.6,312.2,1377,45.5,54,62653.5
302.5,312.2,1775,27.9,56,49522.5
302.6,312.3,1554,42.0,58,65268.0
302.7,312.4,1423,51.9,60,73853.7
302.7,312.4,1453,47.3,62,68726.9
302.8,312.4,1590,34.4,64,54696.0
302.8,312.5,1694,28.4,66,48109.6
302.8,312.5,1462,43.4,68,63450.799999999996
302.8,312.4,1392,46.2,70,64310.4
302.9,312.5,1550,45.5,72,70525.0
302.9,312.5,1629,30.4,74,49521.6
303.0,312.5,1524,42.1,76,64160.4
302.9,312.5,1679,30.9,79,51881.1
302.9,312.6,1394,46.4,82,64681.6
302.9,312.5,1683,32.1,85,54024.3
303.0,312.5,1626,30.5,87,49593.0
303.0,312.5,1698,30.0,89,50940.0
303.0,312.6,1392,42.9,94,59716.799999999996
303.1,312.7,1353,51.8,97,70085.4
303.0,312.7,1426,46.8,99,66736.8
303.0,312.7,2024,19.9,102,40277.6
303.0,312.8,1648,32.1,104,52900.8
303.1,312.9,1511,40.1,107,60591.1
303.1,312.8,1465,44.1,109,64606.5
303.0,312.7,1551,41.8,111,64831.799999999996
303.1,312.8,2329,15.1,113,35167.9
303.1,312.8,1435,41.9,115,60126.5
303.0,312.7,1361,48.8,120,66416.8
303.0,312.7,1553,35.8,122,55597.399999999994
303.0,312.6,1451,42.1,125,61087.1
303.0,312.5,1461,40.2,127,58732.200000000004
303.1,312.6,1895,23.5,129,44532.5
303.1,312.6,1567,32.9,132,51554.299999999996
303.0,312.5,1602,33.7,135,53987.4
303.1,312.6,1514,42.1,138,63739.4
303.1,312.5,1453,49.1,140,71342.3
303.0,312.4,1526,36.1,142,55088.6
302.9,312.3,1339,52.1,145,69761.90000000001
302.9,312.3,1889,22.8,148,43069.200000000004
302.9,312.4,1561,34.8,150,54322.799999999996
302.9,312.4,1659,33.1,152,54912.9
302.9,312.4,1424,49.5,155,70488.0
302.9,312.3,1426,44.7,157,63742.200000000004
302.9,312.4,1383,51.4,160,71086.2
302.8,312.3,1764,29.9,162,52743.6
302.7,312.2,1439,42.5,164,61157.5
302.7,312.2,1585,35.5,167,56267.5
302.7,312.3,1346,61.2,170,82375.2
302.8,312.3,1386,57.8,172,80110.8
302.7,312.2,1369,51.8,174,70914.2
302.7,312.1,1378,46.9,176,64628.2
302.7,312.2,1336,46.8,179,62524.799999999996
302.6,312.1,1445,42.0,181,60690.0
302.7,312.1,1763,26.5,184,46719.5
302.7,312.2,1611,34.1,186,54935.100000000006
302.7,312.1,1564,32.1,188,50204.4
302.7,312.1,1478,36.0,191,53208.0
302.6,312.0,1781,28.5,196,50758.5
302.6,312.1,1782,26.8,198,47757.6
302.6,312.1,2000,21.9,200,43800.0
302.5,312.0,1826,25.3,203,46197.8
302.6,312.1,1344,51.0,206,68544.0
302.6,312.2,1520,43.0,208,65360.0
302.6,312.1,1611,39.9,210,64278.899999999994
302.7,312.2,1450,52.1,213,75545.0
302.6,312.1,1499,35.0,215,52465.0
302.6,312.1,1288,68.5,0,88228.0
302.7,312.2,1350,58.6,2,79110.0
302.9,312.4,1334,50.9,5,67900.59999999999
302.8,312.4,1376,57.1,8,78569.6
302.8,312.4,1368,49.5,10,67716.0
302.9,312.5,1357,55.0,12,74635.0
302.9,312.5,1924,24.0,17,46176.0
302.9,312.5,1551,40.0,20,62040.0
302.9,312.5,1903,21.2,23,40343.6
302.9,312.3,1417,48.7,26,69007.90000000001
302.7,312.1,1601,35.2,31,56355.200000000004
302.7,312.1,1543,37.5,33,57862.5
302.6,312.1,1439,52.3,35,75259.7
302.6,312.0,1657,29.3,37,48550.1
302.8,312.2,1458,51.0,42,74358.0
302.8,312.2,1746,27.4,44,47840.399999999994
302.9,312.2,1677,30.5,46,51148.5
302.8,312.1,1520,39.9,48,60648.0
302.9,312.2,1367,55.1,50,75321.7
302.8,312.2,1509,36.5,52,55078.5
302.8,312.1,1418,51.4,54,72885.2
302.8,312.1,1958,20.3,56,39747.4
302.8,312.2,1682,30.9,58,51973.799999999996
302.8,312.2,1452,50.3,60,73035.59999999999
302.7,312.0,1828,24.0,63,43872.0
